correction_rotation_max_deg,correction_rotation_mean_deg,correction_translation_max_a,correction_translation_mean_a,geometry,geometry_angle_c_n_ca,geometry_angle_ca_c_n,geometry_bond,grad_norm,overlap,primary,primary_coarse,rotation_at_cap_fraction,rotation_error_deg,rotation_error_deg_coarse,series,step,total,translation_at_cap_fraction,translation_rmse_a,translation_rmse_a_coarse
15.000000953674316,2.7432703971862793,1.0000001192092896,0.21480895578861237,0.0535745769739151,0.019695822149515152,0.01760178618133068,0.016276968643069267,0.25358960032463074,7.46412479202263e-05,1.4843119382858276,1.4788060188293457,0.012037833190025795,26.592973709106445,26.553951263427734,train,1766,1.5378940105438232,0.03869303525365434,2.959390163421631,2.9119346141815186
15.000000953674316,3.891582489013672,1.0000001192092896,0.34380021691322327,0.12955757975578308,0.050633326172828674,0.041947219520807266,0.03697703033685684,0.35541272163391113,0.00020695080456789583,3.2215962409973145,3.2074570655822754,0.028604118993135013,42.46821975708008,42.36967849731445,train,1767,3.3511745929718018,0.12929061784897025,4.722489833831787,4.673059940338135
15.000000953674316,2.4611947536468506,1.0000001192092896,0.18483951687812805,0.02966764010488987,0.008732572197914124,0.008855240419507027,0.01207982748746872,0.19646614789962769,3.37062228936702e-05,1.1813799142837524,1.1698219776153564,0.0016611295681063123,22.835437774658203,22.77283477783203,train,1768,1.2110508680343628,0.024916943521594685,2.8684418201446533,2.8280954360961914
15.000000953674316,3.3417954444885254,1.0,0.2715255320072174,0.06018359214067459,0.018678909167647362,0.01604386232793331,0.02546081691980362,0.22305472195148468,6.101255348767154e-05,1.868922233581543,1.864579439163208,0.009910802775024777,30.913890838623047,30.899625778198242,train,1769,1.9291119575500488,0.05450941526263627,2.7816874980926514,2.741762638092041
15.000001907348633,4.10216760635376,1.0000001192092896,0.31043463945388794,0.31750136613845825,0.10366214066743851,0.13310445845127106,0.08073478192090988,0.3938262462615967,0.0010612406767904758,2.8278539180755615,2.829740285873413,0.09143518518518517,35.860591888427734,35.94291305541992,train,1770,3.145461320877075,0.15277777777777776,5.414605140686035,5.3679656982421875
15.000001907348633,5.787776470184326,1.0000001192092896,0.41692519187927246,0.7482004165649414,0.26150575280189514,0.29192283749580383,0.19477181136608124,0.6769039034843445,0.003390950383618474,3.687697649002075,3.667363405227661,0.1967930029154519,45.13111114501953,44.913272857666016,train,1771,4.43623685836792,0.2813411078717201,5.748579502105713,5.716249942779541
15.000000953674316,2.5461580753326416,1.0,0.20694082975387573,0.02423470839858055,0.007487894035875797,0.005274068098515272,0.011472746729850769,0.34684687852859497,4.015868398710154e-06,1.4044013023376465,1.3904030323028564,0.0022346368715083797,25.654939651489258,25.559703826904297,train,1772,1.4286363124847412,0.007821229050279328,2.699774742126465,2.668300151824951
15.000000953674316,3.1219475269317627,1.0000001192092896,0.25242194533348083,0.05937325954437256,0.018940560519695282,0.01929488033056259,0.021137816831469536,0.28903570771217346,6.032752207829617e-05,1.7000025510787964,1.6910910606384277,0.015698587127158558,27.705053329467773,27.62088966369629,train,1773,1.759381890296936,0.05494505494505495,3.201078414916992,3.167397975921631
15.000000953674316,2.6346850395202637,1.0,0.19712482392787933,0.04658479243516922,0.011504829861223698,0.017700916156172752,0.017379045486450195,0.3140964210033417,0.0001825516956159845,1.3548325300216675,1.353630542755127,0.009453781512605041,25.452495574951172,25.525205612182617,train,1774,1.4014356136322021,0.017857142857142856,2.540339946746826,2.5074141025543213
15.000000953674316,4.854665756225586,1.0000001192092896,0.41521400213241577,0.30272164940834045,0.12039303034543991,0.11432353407144547,0.06800508499145508,0.41850847005844116,0.000676891824696213,3.6566343307495117,3.6346659660339355,0.08035714285714285,46.044273376464844,45.98921203613281,train,1775,3.959423780441284,0.18839285714285714,5.275525093078613,5.210565090179443
15.000001907348633,3.8957295417785645,1.0000001192092896,0.30099260807037354,0.2289770245552063,0.09661435335874557,0.09219635277986526,0.04016631469130516,0.590770959854126,0.0007671131752431393,2.3398196697235107,2.327028751373291,0.06506364922206506,33.879730224609375,33.77492904663086,train,1776,2.568873405456543,0.1258840169731259,4.277409553527832,4.250877857208252
15.000000953674316,3.075690746307373,1.0000001192092896,0.26084062457084656,0.08352324366569519,0.03575190529227257,0.028634406626224518,0.019136928021907806,0.2806795537471771,0.00014820929209236056,1.8420417308807373,1.8276855945587158,0.012732615083251714,30.78286361694336,30.673246383666992,train,1777,1.9255797863006592,0.04407443682664055,3.113762378692627,3.0548148155212402
14.999999046325684,2.4997360706329346,1.0,0.21206937730312347,0.025477346032857895,0.009660677053034306,0.005710459779947996,0.010106208734214306,0.25075793266296387,1.433336547052022e-05,1.433976650238037,1.4226984977722168,0.0010298661174047373,26.99037742614746,26.898481369018555,train,1778,1.4594553709030151,0.016477857878475798,2.4563417434692383,2.4235012531280518
15.000000953674316,3.7838759422302246,1.0000001192092896,0.36640334129333496,0.1124277412891388,0.039752986282110214,0.04332813620567322,0.029346618801355362,0.5086824297904968,0.00036470344639383256,2.5993120670318604,2.611314296722412,0.024739583333333332,37.85417938232422,38.03961944580078,train,1779,2.7117762565612793,0.12109375,4.000920295715332,3.9769322872161865
15.000000953674316,2.4076790809631348,1.0,0.1909344345331192,0.02451225370168686,0.007874189876019955,0.0065345363691449165,0.010103525593876839,0.21558205783367157,1.0688263500924222e-05,1.2610117197036743,1.2564966678619385,0.0017152658662092624,24.253475189208984,24.267118453979492,train,1780,1.2855250835418701,0.00686106346483705,2.431851863861084,2.405695676803589
15.000000953674316,3.8038222789764404,1.0000001192092896,0.3332044780254364,0.23928160965442657,0.09240928292274475,0.08586116880178452,0.06101115792989731,0.4103124141693115,0.000749222410377115,2.991292953491211,2.9845383167266846,0.060526315789473685,38.77294921875,38.87190628051758,train,1781,3.230649471282959,0.14035087719298245,5.0155439376831055,4.9637017250061035
15.000001907348633,4.426666259765625,1.0000001192092896,0.3653649687767029,0.4914662837982178,0.15636521577835083,0.15209263563156128,0.18300841748714447,0.4013403058052063,0.0018867163453251123,3.094667911529541,3.090515375137329,0.11613691931540342,41.9276237487793,42.00774002075195,train,1782,3.586322784423828,0.1980440097799511,4.619858741760254,4.591371536254883
15.000000953674316,2.973581075668335,1.0000001192092896,0.2674381732940674,0.06642746925354004,0.0238706786185503,0.01964143104851246,0.022915363311767578,0.242385134100914,5.472464908962138e-05,2.145728349685669,2.1370017528533936,0.014479638009049774,33.3594856262207,33.372955322265625,train,1783,2.2121613025665283,0.047058823529411764,3.4243531227111816,3.3786678314208984
15.000000953674316,2.8198494911193848,1.0000001192092896,0.24158155918121338,0.08579631894826889,0.02670050598680973,0.023865967988967896,0.035229846835136414,0.4030917286872864,0.00026166034513153136,1.351456642150879,1.341188907623291,0.016682113067655237,24.305376052856445,24.19325828552246,train,1784,1.4372791051864624,0.05097312326227989,3.157310724258423,3.1372694969177246
15.000000953674316,2.741450548171997,1.0000001192092896,0.22367894649505615,0.08708944916725159,0.02773928828537464,0.03071746788918972,0.028632692992687225,0.2694929838180542,0.00020725239301100373,1.5951488018035889,1.5850965976715088,0.018633540372670808,26.771711349487305,26.71688461303711,train,1785,1.6822589635849,0.038302277432712216,3.618206739425659,3.5882601737976074
15.000000953674316,3.0181429386138916,1.0000001192092896,0.2663837969303131,0.04293994605541229,0.012806367129087448,0.014281576499342918,0.015852002426981926,0.2962116301059723,7.173333142418414e-05,1.8067083358764648,1.7995069026947021,0.010945273631840795,29.815841674804688,29.779016494750977,train,1786,1.8496553897857666,0.046766169154228855,3.1142418384552,3.0631353855133057
15.000000953674316,3.135235548019409,1.0000001192092896,0.2664202153682709,0.10540251433849335,0.04154194891452789,0.03616747632622719,0.027693085372447968,0.41477152705192566,0.00016151789168361574,1.7912638187408447,1.797255039215088,0.02117863720073665,29.10169219970703,29.23332977294922,train,1787,1.8966823816299438,0.05248618784530387,3.541891098022461,3.5208187103271484
15.000000953674316,4.168425559997559,1.0000001192092896,0.36393317580223083,0.17784246802330017,0.07098836451768875,0.06276640295982361,0.04408770054578781,0.40660610795021057,0.00023433694150298834,3.0737264156341553,3.0817906856536865,0.0492831541218638,40.71630859375,40.875755310058594,train,1788,3.2515921592712402,0.13978494623655913,5.1348066329956055,5.087669372558594
15.000000953674316,3.125709056854248,1.0000001192092896,0.25664377212524414,0.09787720441818237,0.03501793369650841,0.0384536050260067,0.024405663833022118,0.34147387742996216,0.0002873361809179187,1.8361823558807373,1.8318688869476318,0.024610336341263334,29.80783462524414,29.7981014251709,train,1789,1.9340883493423462,0.05414273995077933,3.233551263809204,3.203794479370117
11.59402847290039,2.343573808670044,1.0,0.1677256077528,0.015968164429068565,0.005356320645660162,0.003488401882350445,0.007123441435396671,0.17689453065395355,2.4172734924832184e-07,0.7850622534751892,0.7888672351837158,0.0,19.234346389770508,19.284555435180664,train,1790,0.8010303974151611,0.002661934338952973,1.8319395780563354,1.8160150051116943
15.000001907348633,3.475337266921997,1.0000001192092896,0.28845682740211487,0.15794101357460022,0.06678128242492676,0.060009751468896866,0.031149987131357193,0.3378780782222748,0.0002721585624385625,2.1949448585510254,2.191119432449341,0.04954268292682927,32.16108322143555,32.16019058227539,train,1791,2.3529131412506104,0.09679878048780488,3.9415035247802734,3.9078445434570312
15.000000953674316,3.893571138381958,1.0000001192092896,0.33338093757629395,0.16923001408576965,0.07090404629707336,0.06179780885577202,0.03652816265821457,0.34629762172698975,0.00054730917327106,2.778846025466919,2.767158031463623,0.0547112462006079,37.44160842895508,37.49037551879883,train,1792,2.9481308460235596,0.12056737588652483,4.703220844268799,4.629760265350342
15.000000953674316,3.075439453125,1.0000001192092896,0.27153757214546204,0.06472483277320862,0.01821800135076046,0.023559989407658577,0.022946838289499283,0.37531229853630066,0.00013317004777491093,2.1626622676849365,2.1543214321136475,0.011682242990654205,33.49040222167969,33.54312515258789,train,1793,2.227400541305542,0.0689252336448598,3.332547664642334,3.2720513343811035
15.000000953674316,3.4414031505584717,1.0000001192092896,0.2918064296245575,0.12552504241466522,0.051699284464120865,0.03943401947617531,0.03439174219965935,0.3269531726837158,0.00042127282358706,2.262618064880371,2.2671945095062256,0.027559055118110236,33.80305862426758,33.883087158203125,train,1794,2.3881852626800537,0.07874015748031496,3.7082886695861816,3.6849803924560547
15.000000953674316,3.323364019393921,1.0000001192092896,0.27165859937667847,0.12324745208024979,0.04847538471221924,0.04631723463535309,0.02845483273267746,0.47699978947639465,0.00041798315942287445,1.7606534957885742,1.7456529140472412,0.031149301825993556,28.808536529541016,28.755186080932617,train,1795,1.8839428424835205,0.08485499462943072,3.25675892829895,3.215831756591797
13.430388450622559,2.3698110580444336,1.0,0.18157580494880676,0.022450033575296402,0.006621137727051973,0.00503896176815033,0.010789933614432812,0.41958191990852356,5.449455329653574e-06,1.0624598264694214,1.0609296560287476,0.0,22.20945167541504,22.23480796813965,train,1796,1.08491051197052,0.0034762456546929316,2.0435879230499268,2.0179386138916016
15.000000953674316,3.0291357040405273,1.0000001192092896,0.2746136784553528,0.06291569024324417,0.021580496802926064,0.01828066259622574,0.023054534569382668,0.3724519610404968,0.000106331572169438,1.9806326627731323,1.968352198600769,0.011534025374855825,31.42593002319336,31.360992431640625,train,1797,2.0435590744018555,0.0530565167243368,3.2373971939086914,3.176295518875122
15.000000953674316,4.1370062828063965,1.0000001192092896,0.3817160129547119,0.3140481114387512,0.08155794441699982,0.08632959425449371,0.1461605727672577,0.5036870837211609,0.0006148027023300529,3.2218451499938965,3.214524507522583,0.06359447004608294,42.81893539428711,42.84891128540039,train,1798,3.535954713821411,0.15391705069124423,4.748770713806152,4.69386100769043
15.000000953674316,2.8083486557006836,1.0000001192092896,0.2342369258403778,0.10215247422456741,0.029809115454554558,0.038053352385759354,0.03429000452160835,0.32242369651794434,0.00029520480893552303,1.7962923049926758,1.793479323387146,0.030036630036630037,29.141923904418945,29.158979415893555,train,1799,1.8984743356704712,0.060805860805860805,3.550234317779541,3.5137579441070557
15.000000953674316,2.94404673576355,1.0,0.2572782635688782,0.07241830229759216,0.024619542062282562,0.02186441980302334,0.025934340432286263,0.44729068875312805,5.888460873393342e-05,1.944034457206726,1.9313138723373413,0.01167728237791932,31.479393005371094,31.45949363708496,train,1800,2.016458749771118,0.0435244161358811,3.086897134780884,3.0375638008117676
15.000000953674316,3.4670941829681396,1.0000001192092896,0.2959376275539398,0.18015635013580322,0.0771414265036583,0.06593780964612961,0.03707712143659592,0.44464200735092163,0.00026827119290828705,2.5980045795440674,2.5939571857452393,0.04137392661982826,35.82752227783203,35.88903045654297,train,1801,2.7781879901885986,0.09211553473848556,4.765395641326904,4.720983505249023
15.000000953674316,3.6683688163757324,1.0000001192092896,0.2922585606575012,0.21948343515396118,0.08741598576307297,0.09918313473463058,0.032884322106838226,0.3986058235168457,0.0006049878429621458,2.6997029781341553,2.6884756088256836,0.05308880308880309,34.77721405029297,34.7721061706543,train,1802,2.9192469120025635,0.14575289575289577,5.356858730316162,5.3145527839660645
15.000000953674316,3.632167339324951,1.0000001192092896,0.31912434101104736,0.14804956316947937,0.05201157182455063,0.057362135499715805,0.038675855845212936,0.4032215476036072,0.000447908096248284,2.537900447845459,2.5281243324279785,0.038461538461538464,36.60885238647461,36.56789779663086,train,1803,2.685994863510132,0.10453648915187377,3.9958279132843018,3.968050718307495
15.000000953674316,3.1472456455230713,1.0000001192092896,0.2933897376060486,0.0694236010313034,0.025266773998737335,0.02007226273417473,0.02408456616103649,0.3868703246116638,0.0001062372321030125,1.937140703201294,1.9269037246704102,0.008982035928143712,31.419626235961914,31.360755920410156,train,1804,2.006575107574463,0.06586826347305388,3.277221202850342,3.2308616638183594
15.000001907348633,2.3228907585144043,1.0,0.16267891228199005,0.020507745444774628,0.005625912453979254,0.006763167679309845,0.008118664845824242,0.15141649544239044,8.667026122566313e-06,0.912560760974884,0.9184482097625732,0.0017226528854435831,21.016386032104492,21.17073631286621,train,1805,0.9330694079399109,0.004306632213608958,1.8660125732421875,1.854669213294983
15.000000953674316,3.2302134037017822,1.0000001192092896,0.31097593903541565,0.0658920407295227,0.02049940451979637,0.020661739632487297,0.024730894714593887,0.49074527621269226,8.591348159825429e-05,2.147026300430298,2.1518537998199463,0.009720534629404616,33.79567337036133,33.91478729248047,train,1806,2.2129268646240234,0.07533414337788577,3.3279528617858887,3.30289888381958
15.000000953674316,3.0573487281799316,1.0,0.25047624111175537,0.07443904876708984,0.02445858158171177,0.02899063564836979,0.020989831537008286,0.2762506604194641,0.0002672046539373696,1.741828203201294,1.7309306859970093,0.019133937562940583,28.835832595825195,28.778568267822266,train,1807,1.8162939548492432,0.04431017119838872,3.0808489322662354,3.0468943119049072
15.000000953674316,3.2234745025634766,1.0000001192092896,0.2827473282814026,0.07635120302438736,0.019312215968966484,0.027307752519845963,0.029731232672929764,0.2962818145751953,0.00032005523098632693,2.124844551086426,2.1193761825561523,0.017482517482517484,33.45688247680664,33.4814567565918,train,1808,2.2012276649475098,0.05944055944055944,3.4125163555145264,3.3686890602111816
15.000000953674316,3.303696393966675,1.0000001192092896,0.2806495130062103,0.08877000212669373,0.031232256442308426,0.029842672869563103,0.027695070952177048,0.33417367935180664,0.0001519002835266292,1.7560237646102905,1.7518701553344727,0.027340513670256833,28.925424575805664,28.94753074645996,train,1809,1.8448089361190796,0.057166528583264285,3.288085699081421,3.247231960296631
15.000001907348633,3.754523277282715,1.0000001192092896,0.3274780809879303,0.2252863049507141,0.05790815129876137,0.05934707447886467,0.10803108662366867,0.3382287323474884,0.000532827340066433,2.4083738327026367,2.4010045528411865,0.03724604966139954,35.35778045654297,35.31094741821289,train,1810,2.6337132453918457,0.0801354401805869,4.22730827331543,4.196353435516357
15.000000953674316,3.8150675296783447,1.0000001192092896,0.3199003040790558,0.08420876413583755,0.030641114339232445,0.030546514317393303,0.023021133616566658,0.29863470792770386,0.0001439391344320029,2.185882806777954,2.177659034729004,0.017223910840932118,33.988319396972656,33.94770431518555,train,1811,2.2701058387756348,0.07294832826747721,3.4769718647003174,3.431032657623291
15.000000953674316,3.549989700317383,1.0000001192092896,0.28362220525741577,0.0712219849228859,0.021689364686608315,0.02665575221180916,0.022876866161823273,0.5285695195198059,0.0001231334317708388,2.3328375816345215,2.3312785625457764,0.017699115044247787,34.90586471557617,34.906822204589844,train,1812,2.4040720462799072,0.06194690265486726,3.8555543422698975,3.8156795501708984
15.000000953674316,3.5071804523468018,1.0000001192092896,0.28076887130737305,0.10378190875053406,0.04006352648139,0.03909388557076454,0.024624496698379517,0.3481195271015167,0.00027266773395240307,1.8150765895843506,1.8095706701278687,0.036322360953461974,29.596275329589844,29.530254364013672,train,1813,1.9188858270645142,0.0851305334846765,3.368314027786255,3.3366565704345703
15.000000953674316,3.628868579864502,1.0000001192092896,0.3079679310321808,0.14954935014247894,0.05492551624774933,0.061711493879556656,0.03291233628988266,0.5501416921615601,0.0004269499040674418,2.3583195209503174,2.350902795791626,0.0423728813559322,33.77691650390625,33.779048919677734,train,1814,2.507911443710327,0.1007532956685499,3.9906911849975586,3.951746702194214
15.000001907348633,4.030369281768799,1.0,0.36060085892677307,0.1356964260339737,0.05423484370112419,0.04616750031709671,0.035294074565172195,0.34863120317459106,0.00027194537688046694,2.8814258575439453,2.8659260272979736,0.042071197411003236,39.51342010498047,39.49472427368164,train,1815,3.0171494483947754,0.1251348435814455,4.363368988037109,4.299754619598389
15.000000953674316,2.9861321449279785,1.0000001192092896,0.2605687975883484,0.06943579763174057,0.028122683987021446,0.024171972647309303,0.017141137272119522,0.39737918972969055,0.00013672953355126083,1.7370131015777588,1.7251646518707275,0.01565377532228361,29.686338424682617,29.655975341796875,train,1816,1.8064626455307007,0.05801104972375691,2.862351655960083,2.8240931034088135
15.000000953674316,3.2712926864624023,1.0000001192092896,0.26809144020080566,0.10942685604095459,0.04120169207453728,0.04379061609506607,0.024434540420770645,0.6995599269866943,0.00026452919701114297,1.5323392152786255,1.529660701751709,0.025985663082437275,26.73249053955078,26.678129196166992,train,1817,1.6417925357818604,0.09498207885304659,2.8262455463409424,2.8072316646575928
15.000000953674316,4.723791122436523,1.0000001192092896,0.4107280671596527,0.41073647141456604,0.15034514665603638,0.13404209911823273,0.12634922564029694,0.4308137595653534,0.0016535772010684013,4.001802444458008,4.015718460083008,0.10324825986078887,45.704349517822266,46.03596115112305,train,1818,4.4127044677734375,0.22969837587006958,7.574883937835693,7.516042232513428
15.000000953674316,3.773207187652588,1.0000001192092896,0.35815516114234924,0.14745020866394043,0.05543290451169014,0.057920970022678375,0.03409633785486221,0.5331664681434631,0.0005947354948148131,2.9859657287597656,2.9836325645446777,0.040097205346294046,41.05128479003906,41.30105972290039,train,1819,3.1334753036499023,0.11178614823815308,4.115014553070068,4.045374870300293
15.000000953674316,2.6837644577026367,1.0,0.23219378292560577,0.03637855127453804,0.011934078298509121,0.009279566816985607,0.015164904296398163,0.3711095154285431,8.239922317443416e-05,1.3097625970840454,1.3040611743927002,0.007772020725388601,25.777389526367188,25.78589630126953,train,1820,1.3461493253707886,0.034974093264248704,2.462820291519165,2.4404172897338867
15.000000953674316,4.197371006011963,1.0000001192092896,0.3489104211330414,0.3189659118652344,0.11790376901626587,0.1222778707742691,0.0787842869758606,0.6047921776771545,0.0012077002320438623,3.5372440814971924,3.523679494857788,0.0785276073619632,44.18633270263672,44.19740676879883,train,1821,3.8563308715820312,0.16441717791411045,5.4256181716918945,5.368677616119385
15.000000953674316,4.597970485687256,1.0000001192092896,0.40273788571357727,0.19665464758872986,0.06757035851478577,0.07580619305372238,0.05327808856964111,0.4830612540245056,0.0006661808001808822,3.059847831726074,3.0541670322418213,0.0640279394644936,41.618370056152344,41.6454963684082,train,1822,3.2565689086914062,0.16065192083818394,4.234628200531006,4.169358730316162
15.000000953674316,3.1698899269104004,1.0000001192092896,0.2659449875354767,0.05541399121284485,0.014902913942933083,0.018269874155521393,0.022241204977035522,0.2700519263744354,0.00011612690286710858,1.9237339496612549,1.9169265031814575,0.013079667063020214,31.17253303527832,31.218616485595703,train,1823,1.9791594743728638,0.04637336504161712,3.2426440715789795,3.205495834350586
15.000000953674316,3.070845603942871,1.0000001192092896,0.22031818330287933,0.06699341535568237,0.024370858445763588,0.024135831743478775,0.01848672330379486,0.37285998463630676,0.00013074929302092642,1.5436137914657593,1.5367661714553833,0.0187207488299532,26.70953941345215,26.683902740478516,train,1824,1.6106202602386475,0.0358814352574103,2.912944793701172,2.8793890476226807
15.000000953674316,3.3837368488311768,1.0000001192092896,0.26126688718795776,0.08709420263767242,0.026444248855113983,0.03008919022977352,0.03056076169013977,0.35782766342163086,0.00028579068020917475,1.9220272302627563,1.9152655601501465,0.02366345311130587,30.006633758544922,29.97319984436035,train,1825,2.0091500282287598,0.057843996494303246,3.901350736618042,3.872731924057007
15.000000953674316,3.09975528717041,1.0,0.2286759465932846,0.06460069119930267,0.025576328858733177,0.023066261783242226,0.01595810055732727,0.3068789541721344,0.00019599040388129652,1.4635149240493774,1.4594788551330566,0.016036655211912946,27.493120193481445,27.42119789123535,train,1826,1.5281351804733276,0.029782359679266898,2.5499675273895264,2.5233209133148193
15.000000953674316,3.51220965385437,1.0000001192092896,0.2671847343444824,0.09537896513938904,0.03445331007242203,0.03424501046538353,0.02668064460158348,0.3468025028705597,0.00015699464711360633,1.813454270362854,1.8039418458938599,0.031055900621118012,29.68522834777832,29.64381980895996,train,1827,1.9088490009307861,0.0771960958296362,3.426955223083496,3.3824381828308105
15.000000953674316,3.882835865020752,1.0000001192092896,0.32704252004623413,0.23802487552165985,0.0626240223646164,0.06784015893936157,0.10756069421768188,0.4143311083316803,0.0006061145104467869,2.87937068939209,2.862445831298828,0.05237154150197628,38.560829162597656,38.4345703125,train,1828,3.1174561977386475,0.11363636363636363,4.9949188232421875,4.9464521408081055
15.000000953674316,3.307856559753418,1.0000001192092896,0.26554274559020996,0.1502666473388672,0.05377010256052017,0.06364884972572327,0.03284768760204315,0.3074548542499542,0.0003303550183773041,1.7162710428237915,1.712836742401123,0.03950338600451467,27.578266143798828,27.619075775146484,train,1829,1.8665707111358643,0.09255079006772009,3.4774529933929443,3.4391520023345947
15.000000953674316,3.780545473098755,1.0000001192092896,0.3206097483634949,0.1563243716955185,0.05012178048491478,0.06778489053249359,0.038417693227529526,0.5300185680389404,0.0010180820245295763,2.1314990520477295,2.1212403774261475,0.04499274310595065,33.735530853271484,33.62205505371094,train,1830,2.2879252433776855,0.11465892597968069,3.3664565086364746,3.3327934741973877
15.000000953674316,3.6328437328338623,1.0000001192092896,0.3004884123802185,0.15148530900478363,0.05226309597492218,0.0630442425608635,0.03617796674370766,0.3011106550693512,0.0004723769670818001,2.5354716777801514,2.530306816101074,0.0470479704797048,34.572872161865234,34.551605224609375,train,1831,2.6870040893554688,0.07841328413284132,5.261571884155273,5.236342430114746
15.000000953674316,3.7156729698181152,1.0000001192092896,0.2944945991039276,0.2024027705192566,0.05406254902482033,0.060815293341875076,0.08752492815256119,0.5339609980583191,0.00043366197496652603,2.145401954650879,2.134589433670044,0.04934823091247672,32.98046112060547,32.8039665222168,train,1832,2.3478481769561768,0.09497206703910614,3.6044204235076904,3.583645820617676
15.000001907348633,5.145730972290039,1.0000001192092896,0.3844109773635864,0.6232718825340271,0.19112999737262726,0.2040625363588333,0.22807936370372772,0.710753858089447,0.0016001034528017044,3.560933828353882,3.560807943344116,0.15298507462686567,44.361263275146484,44.58806228637695,train,1833,4.184365749359131,0.2064676616915423,5.721533298492432,5.666486740112305
15.000000953674316,3.3018624782562256,1.0000001192092896,0.24717359244823456,0.10120432078838348,0.0401993989944458,0.0398871935904026,0.02111772447824478,0.3916856348514557,0.0002547790645621717,1.5253981351852417,1.5079102516174316,0.026119402985074626,26.616046905517578,26.507530212402344,train,1834,1.6266279220581055,0.06436567164179105,2.48482608795166,2.442309617996216
15.000000953674316,2.870715856552124,1.0000001192092896,0.22975954413414001,0.03477686643600464,0.010435858741402626,0.00958509836345911,0.014755910262465477,0.45280686020851135,3.986039155279286e-05,1.4482109546661377,1.4372167587280273,0.004044489383215369,25.85037612915039,25.764049530029297,train,1835,1.4829918146133423,0.023255813953488372,2.976649045944214,2.9460160732269287
15.000000953674316,5.014283657073975,1.0000001192092896,0.41088876128196716,0.31593313813209534,0.12211399525403976,0.12543517351150513,0.06838397681713104,0.599456250667572,0.0007478279294446111,3.6025753021240234,3.5836212635040283,0.08840864440078584,44.71927261352539,44.607784271240234,train,1836,3.918583393096924,0.18762278978388996,5.753111839294434,5.709998607635498
15.000001907348633,5.128652095794678,1.0000001192092896,0.3745763301849365,0.35275906324386597,0.1325870007276535,0.13537360727787018,0.08479844033718109,0.4839177131652832,0.0013742649462074041,2.555126190185547,2.554682970046997,0.1122004357298475,37.233726501464844,37.328147888183594,train,1837,2.90802264213562,0.18627450980392157,3.708421468734741,3.6697957515716553
15.000000953674316,4.316226005554199,1.0000001192092896,0.3215457499027252,0.16426455974578857,0.06783581525087357,0.05761643499135971,0.03881232067942619,0.4134947955608368,0.00044005783274769783,2.4052772521972656,2.4069933891296387,0.052318668252080855,33.56074905395508,33.55085372924805,train,1838,2.5695860385894775,0.1200951248513674,4.992048740386963,4.955536365509033
15.000000953674316,3.852888584136963,1.0000001192092896,0.2525270879268646,0.13855092227458954,0.05479416623711586,0.055567625910043716,0.028189126402139664,0.31137222051620483,0.0004390442918520421,1.716267466545105,1.7060567140579224,0.045936395759717315,27.586395263671875,27.54294204711914,train,1839,1.8548622131347656,0.08833922261484099,3.527939558029175,3.4971749782562256
15.000000953674316,3.5447566509246826,1.0,0.2452053725719452,0.03552991896867752,0.010338756255805492,0.009959498420357704,0.015231664292514324,0.49843651056289673,1.7648682842263952e-05,1.3933185338974,1.3813222646713257,0.006256517205422315,26.43712615966797,26.339305877685547,train,1840,1.4288502931594849,0.023983315954118876,2.298269033432007,2.254974842071533
15.000001907348633,5.608311653137207,1.0000001192092896,0.4224088490009308,0.4650169610977173,0.18503879010677338,0.18305793404579163,0.09692023694515228,0.504097580909729,0.0014276851434260607,4.048344612121582,4.035738945007324,0.12658227848101264,47.35429382324219,47.29148483276367,train,1841,4.5135040283203125,0.22151898734177214,6.412872791290283,6.372415542602539
15.000001907348633,4.408987998962402,1.0000001192092896,0.3451479375362396,0.1576007455587387,0.0601111501455307,0.05921883136034012,0.03827076032757759,0.5357741713523865,0.0004778623697347939,2.6662673950195312,2.655391216278076,0.04872646733111849,37.60431671142578,37.49879837036133,train,1842,2.823915719985962,0.1317829457364341,4.256237030029297,4.218654632568359
15.000000953674316,3.792553424835205,1.0000001192092896,0.30103906989097595,0.07929384708404541,0.02257172018289566,0.02941364422440529,0.027308480814099312,0.30450814962387085,0.00018196905148215592,1.8287055492401123,1.8230115175247192,0.01987353206865402,30.344011306762695,30.425888061523438,train,1843,1.908017635345459,0.05962059620596206,2.9842569828033447,2.9299113750457764
9.842000961303711,2.587627649307251,1.0,0.17248450219631195,0.0171648059040308,0.004631987307220697,0.004345809109508991,0.008187009952962399,0.26120463013648987,1.5069597338879248e-06,0.6745609641075134,0.6798311471939087,0.0,18.45525550842285,18.614238739013672,train,1844,0.6917259693145752,0.0011111111111111111,1.4617830514907837,1.4611895084381104
12.966546058654785,2.4596686363220215,0.9328763484954834,0.16891902685165405,0.01690525934100151,0.004695835988968611,0.004000816959887743,0.008208605460822582,0.2559976875782013,3.649402060545981e-07,0.9100891947746277,0.9117141962051392,0.0,21.014591217041016,21.087570190429688,train,1845,0.9269945025444031,0.0,1.8181713819503784,1.8043116331100464
13.333702087402344,2.590149402618408,1.0000001192092896,0.1976877599954605,0.02135627716779709,0.005549157503992319,0.006478853058069944,0.0093282675370574,0.19904881715774536,1.9271694327471778e-05,1.153491735458374,1.152782917022705,0.0,23.81644058227539,23.793027877807617,train,1846,1.1748498678207397,0.01832208293153327,2.0354297161102295,2.0041377544403076
