clipped_rotation_max,clipped_rotation_mean,clipped_translation_max,clipped_translation_mean,domain_id,lag_ns,n,raw_rotation_max,raw_rotation_mean,raw_rotation_p50,raw_rotation_p90,raw_rotation_p95,raw_rotation_p99,raw_translation_max,raw_translation_mean,raw_translation_p50,raw_translation_p90,raw_translation_p95,raw_translation_p99,rotation_saturation_fraction,translation_saturation_fraction
15.000001907348633,4.971092661734928,1.0000001192092896,0.4222849278896388,1frmA00,4.0,6360,121.30525207519531,6.374872220450508,3.160667061805725,15.382906627655037,24.11797628402707,47.65228786468501,6.659914016723633,0.6278382343882563,0.26396873593330383,1.8173919916152967,2.447873270511627,3.7403479576110836,0.10251572327044026,0.1979559748427673
15.000000953674316,4.034147592916252,1.0000001192092896,0.3494777401189048,1gk9B03,4.0,3220,77.29158782958984,4.509945605014977,2.619049906730652,9.537894916534421,14.488924121856687,31.071275310516356,5.790269374847412,0.44359135803222793,0.21061928570270538,1.1961412310600272,1.7092886328697203,2.7967636561393734,0.04751552795031056,0.12453416149068323
15.000000953674316,4.85956175406486,1.0000001192092896,0.4307086789895047,1gkgA02,4.0,4140,74.80119323730469,5.225526245701428,3.7440260648727417,10.174381637573243,14.531687068939206,27.17072320938109,5.238792896270752,0.5130709156695448,0.3176187425851822,1.1956416249275206,1.6265835106372808,2.4775764751434295,0.04782608695652174,0.13768115942028986
15.000001907348633,4.286981029783351,1.0000001192092896,0.3707223632463636,1gvhA01,4.0,8880,127.59263610839844,5.27831997255887,2.654621124267578,11.802311992645263,19.11141328811645,41.24312088012669,11.612990379333496,0.5281124021504011,0.21506120264530182,1.49588578939438,2.1375804066658017,3.5188596963882355,0.07342342342342342,0.15675675675675677
15.000001907348633,6.9641241979746455,1.0000001192092896,0.6144812712317314,1gyxA01,4.0,3840,99.81476593017578,9.770596155512612,5.065562009811401,24.32957592010498,34.833929443359345,58.72416194915772,6.517694473266602,0.9955707155970838,0.5959848165512085,2.421413040161133,3.030234932899472,4.1517096996307385,0.18802083333333333,0.35078125
15.000001907348633,9.129098736758033,1.0000001192092896,0.7690774059481919,1hw7A02,4.0,3000,153.33856201171875,14.613873954286177,9.233606338500977,34.33629188537598,45.74918937683103,73.07732620239241,8.516088485717773,1.5072201985704403,1.3027647733688354,3.1077625989913935,3.61667432785034,5.052940893173201,0.3516666666666667,0.576
15.000001907348633,7.634335160586569,1.0000001192092896,0.6987836947724528,1i7xB00,4.0,3420,96.86111450195312,10.25716704052617,6.16302490234375,24.4133180618286,33.245869636535645,51.76049797058104,6.0618791580200195,1.0981763059093632,0.8018950521945953,2.411884140968322,2.890822780132291,3.9084290838241573,0.2125730994152047,0.4137426900584795
15.000000953674316,7.594846648379014,1.0000001192092896,0.6531867387931412,1ik7A00,4.0,3120,127.14302825927734,10.9699890083705,5.89851188659668,26.995714378356933,36.72455005645752,64.43861671447753,6.9294209480285645,1.087200683600102,0.7075236737728119,2.580450630187988,3.151102769374847,4.346681599617004,0.23653846153846153,0.39775641025641023
15.000000953674316,3.1715434102912745,1.0000001192092896,0.2574114951147801,1in4A03,4.0,4500,89.8005142211914,3.496218597749869,2.232184052467346,6.314802694320678,10.102263450622567,27.016013698577883,5.249934673309326,0.31233746970900234,0.16041884571313858,0.6545625746250152,1.2278498172760017,2.573858928680423,0.029555555555555557,0.06266666666666666
15.000001907348633,5.623171778803226,1.0000001192092896,0.5138113452230755,1inlC02,4.0,3840,124.46810913085938,6.757922547213578,3.850867509841919,16.05432662963867,22.395907688140845,41.766858978271515,5.6721625328063965,0.7251192531347139,0.40161846578121185,1.8781572580337516,2.348280000686645,3.204814603328705,0.11041666666666666,0.26276041666666666
15.000000953674316,3.390330099419813,1.0000001192092896,0.2633340499078093,1iv8A05,4.0,3960,88.48719024658203,3.571344894279886,2.621433138847351,6.475327110290526,8.616608667373646,18.806344089508055,4.557903289794922,0.29417538869281706,0.18390562385320663,0.5860489368438717,0.9522962480783462,2.030668864250183,0.01792929292929293,0.04621212121212121
15.000001907348633,3.726884426411566,1.0000001192092896,0.29094415599411516,1j4sA00,4.0,8940,158.60589599609375,4.164642574696466,2.684672713279724,7.611957740783693,11.879890680313094,28.799976406097542,6.599442005157471,0.3514441075908766,0.1867779940366745,0.8117734134197238,1.36121464371681,2.564586751461031,0.03523489932885906,0.079082774049217
15.000001907348633,9.5487185777641,1.0000001192092896,0.7702537369158947,1jocA01,4.0,3600,127.72815704345703,15.136632570880982,10.27562427520752,35.17469749450683,45.37549476623534,68.40667091369613,8.655168533325195,1.4978154777249115,1.289169192314148,3.0834585666656493,3.667570483684539,4.529908967018123,0.37194444444444447,0.5866666666666667
15.000001907348633,3.9199686216892915,1.0000001192092896,0.35917112427251524,1jqoA03,4.0,8220,92.32662963867188,4.353524678084464,2.5850512981414795,9.436621189117433,14.006705045700064,29.06659893035888,6.458183288574219,0.44460545982247773,0.2196255922317505,1.130801415443421,1.6359712958335866,2.7568202781677202,0.043065693430656936,0.12384428223844282
15.000000953674316,3.1739119619589116,1.0000001192092896,0.26831924274151564,1jr3C02,4.0,7320,75.11537170410156,3.340745679571044,2.2860110998153687,6.237769556045536,9.793978261947629,19.266882133483794,4.100663185119629,0.3050697302280371,0.1632341966032982,0.7353855967521671,1.1625918447971344,2.0514003133773775,0.020081967213114754,0.06475409836065574
15.000001907348633,3.4150231613173943,1.0000001192092896,0.28183127081375225,1k4iA00,4.0,12960,177.96951293945312,3.740089538053,2.389929175376892,7.137754678726197,10.83431429862976,24.89752037048339,9.119749069213867,0.33784076368513827,0.17085189372301102,0.7926606416702272,1.2384349405765531,2.6002812957763637,0.025617283950617284,0.07260802469135802
15.000001907348633,4.307925761981187,1.0000001192092896,0.3754941307087419,1k8kD01,4.0,9060,180.00631713867188,5.002531290745104,2.8047022819519043,10.678694438934327,17.00206718444824,35.57772964477538,5.8564982414245605,0.4819627534866407,0.23371510207653046,1.2761985540390015,1.8133589148521416,2.9086443972587572,0.0619205298013245,0.1401766004415011
